X1,X2,y
-2.717,3.056,0.0
-4.358,4.871,0.0
-4.574,4.468,0.0
-3.17,3.515,0.0
-4.465,4.184,0.0
-1.193,6.496,1.0
-3.292,6.594,1.0
-2.512,5.881,1.0
-2.422,4.842,0.0
-4.391,3.677,0.0
-1.694,3.097,0.0
-3.295,4.487,0.0
-3.202,5.292,1.0
-1.729,4.374,0.0
-1.874,4.921,0.0
-1.865,5.215,1.0
-1.062,6.313,1.0
-3.931,5.44,1.0
-3.305,5.291,1.0
-4.418,3.761,0.0
-2.47,4.398,0.0
-2.314,4.375,0.0
-2.111,5.922,1.0
-0.752,4.154,0.0
-4.458,4.344,0.0
-2.807,5.131,1.0
-3.688,5.068,1.0
-1.684,6.333,1.0
-4.292,4.126,0.0
-2.412,5.414,1.0
-2.602,5.145,1.0
-1.57,4.837,0.0
-1.575,5.838,1.0
-5.077,5.256,1.0
-1.908,4.888,0.0
-2.273,5.995,1.0
-4.081,4.531,0.0
-2.37,4.86,0.0
-1.973,6.133,1.0
-4.38,5.397,1.0
-3.844,5.981,1.0
-4.019,6.266,1.0
-3.578,5.009,1.0
-4.232,3.284,0.0
-4.002,3.48,0.0
-2.532,5.639,1.0
-3.395,6.609,1.0
-2.91,6.257,1.0
-2.953,4.35,0.0
-2.307,4.671,0.0
-2.634,4.108,0.0
-2.857,4.829,0.0
-2.242,4.734,0.0
-2.475,6.361,1.0
-1.238,3.654,0.0
-1.701,3.64,0.0
-2.031,3.581,0.0
-3.499,5.915,1.0
-3.139,5.305,1.0
-3.539,5.75,1.0
-2.507,5.755,1.0
-4.183,6.21,1.0
-3.338,4.609,0.0
-3.765,5.019,1.0
-2.991,5.784,1.0
-2.286,3.594,0.0
-1.132,5.703,1.0
-5.094,5.745,1.0
-4.631,3.304,0.0
-4.093,4.527,0.0
-3.782,5.08,1.0
-3.987,5.755,1.0
-1.709,5.453,1.0
-4.784,4.932,0.0
-1.694,3.761,0.0
-3.469,4.706,0.0
-3.449,5.914,1.0
-3.368,4.16,0.0
-3.664,3.84,0.0
-1.636,7.013,1.0
-4.22,5.868,1.0
-2.82,5.443,1.0
-2.226,5.079,1.0
-2.353,4.075,0.0
-3.0,4.626,0.0
-2.837,5.241,1.0
-3.148,5.347,1.0
-3.989,3.302,0.0
-4.409,6.771,1.0
-2.722,6.022,1.0
-2.322,4.768,0.0
-2.265,6.35,1.0
-0.717,3.802,0.0
-3.024,5.226,1.0
-3.514,4.936,0.0
-2.324,5.899,1.0
-2.468,3.513,0.0
-3.744,5.624,1.0
-3.247,6.992,1.0
-4.691,3.619,0.0
-3.073,5.01,1.0
-2.057,6.114,1.0
-2.997,6.38,1.0
-2.553,6.366,1.0
-3.89,2.929,0.0
-0.527,3.9,0.0
-3.303,5.37,1.0
-4.346,4.397,0.0
-2.98,5.285,1.0
-2.086,4.413,0.0
-2.243,3.645,0.0
-3.301,4.253,0.0
-4.297,4.95,0.0
-3.706,5.004,1.0
-1.671,3.101,0.0
-2.854,5.181,1.0
-3.892,3.075,0.0
-2.695,6.036,1.0
-3.751,5.584,1.0
-0.329,6.01,1.0
-3.022,4.937,0.0
-2.308,5.093,1.0
-4.241,4.934,0.0
-3.382,4.942,0.0
-2.981,4.81,0.0
-1.45,4.599,0.0
-2.83,5.372,1.0
-3.182,5.191,1.0
-3.464,3.742,0.0
-5.48,5.856,1.0
-1.898,5.113,1.0
-2.977,4.313,0.0
-5.75,6.717,1.0
-4.054,4.733,0.0
-2.426,4.718,0.0
-4.369,5.344,1.0
-0.826,4.767,0.0
-6.046,5.488,1.0
-2.676,3.667,0.0
-3.435,4.392,0.0
-3.535,5.689,1.0
-1.287,4.687,0.0
-3.179,4.123,0.0
-2.953,4.24,0.0
-2.956,3.988,0.0
-3.014,5.124,1.0
-3.395,6.082,1.0
-2.425,4.979,0.0
-1.858,7.121,1.0
-3.971,5.235,1.0
-4.019,6.143,1.0
-3.428,4.239,0.0
-2.209,4.936,0.0
-2.42,4.795,0.0
-4.359,4.662,0.0
-3.895,5.794,1.0
-2.092,4.234,0.0
-1.076,4.643,0.0
-3.409,5.781,1.0
-3.905,4.759,0.0
-2.293,5.592,1.0
-3.807,3.33,0.0
-3.197,4.152,0.0
-4.952,4.976,0.0
-4.435,5.838,1.0
-3.4,5.141,1.0
-3.781,4.178,0.0
-3.03,5.339,1.0
-3.195,5.435,1.0
-3.127,5.739,1.0
-2.547,4.396,0.0
-3.017,4.08,0.0
-2.103,5.137,1.0
-1.825,5.934,1.0
-2.628,4.816,0.0
-2.558,4.759,0.0
-3.309,4.688,0.0
-3.328,4.374,0.0
-2.997,4.616,0.0
-2.919,5.198,1.0
-4.094,2.683,0.0
-3.19,4.963,0.0
-2.374,6.115,1.0
-2.596,6.12,1.0
-1.66,4.87,0.0
-2.679,4.756,0.0
-3.083,7.028,1.0
-4.271,4.584,0.0
-2.323,3.548,0.0
-4.859,4.269,0.0
-2.841,3.98,0.0
-3.938,6.067,1.0
-4.369,4.296,0.0
-1.686,4.087,0.0
-3.783,4.532,0.0
-1.884,5.181,1.0
-2.839,6.116,1.0
-3.051,4.558,0.0
-3.795,6.351,1.0
-2.347,4.145,0.0
-3.223,3.678,0.0
-3.85,4.786,0.0
-2.794,3.4,0.0
-1.625,5.133,1.0
-3.368,5.797,1.0
-2.852,4.678,0.0
-2.826,5.33,1.0
-2.422,3.881,0.0
-1.67,5.843,1.0
-5.625,4.827,0.0
-3.324,5.613,1.0
-4.559,4.754,0.0
-4.277,4.649,0.0
-2.968,5.285,1.0
-2.6,5.944,1.0
-4.371,4.556,0.0
-3.498,4.291,0.0
-4.631,4.295,0.0
-3.007,4.646,0.0
-1.777,4.161,0.0
-2.285,7.23,1.0
-4.089,5.53,1.0
-1.2,3.792,0.0
-4.629,5.963,1.0
-2.611,5.268,1.0
-3.475,3.423,0.0
-4.946,3.956,0.0
-1.649,4.924,0.0
-3.726,4.137,0.0
-3.454,4.565,0.0
-5.603,4.433,0.0
-1.35,3.207,0.0
-2.755,4.899,0.0
-2.62,6.075,1.0
-2.75,5.324,1.0
-3.909,4.899,0.0
-2.511,5.737,1.0
-3.197,5.369,1.0
-2.071,4.77,0.0
-2.694,6.974,1.0
-2.205,3.681,0.0
-2.846,4.413,0.0
-3.211,5.946,1.0
-2.859,4.293,0.0
-0.988,4.46,0.0
-3.381,3.881,0.0
-2.125,5.906,1.0
-3.184,4.127,0.0
-1.969,2.215,0.0
-3.681,5.299,1.0
-2.152,4.194,0.0
-2.705,3.38,0.0
-2.215,3.309,0.0
-3.399,5.325,1.0
-3.895,5.727,1.0
-2.536,3.672,0.0
-2.037,4.842,0.0
-2.286,5.181,1.0
-3.868,4.02,0.0
0.23,2.652,0.0
1.049,2.044,0.0
0.806,2.482,0.0
-0.047,0.402,0.0
0.784,-0.847,0.0
-0.334,3.306,0.0
1.565,0.34,0.0
1.791,0.423,0.0
1.526,2.455,0.0
1.139,3.56,0.0
1.326,3.346,0.0
2.418,2.013,0.0
0.361,2.335,0.0
0.178,3.029,0.0
0.94,1.886,0.0
-0.113,3.301,0.0
1.153,1.202,0.0
-0.847,2.566,0.0
1.75,3.225,0.0
1.146,4.439,0.0
-1.291,2.715,0.0
0.516,2.019,0.0
0.626,1.889,0.0
1.049,1.83,0.0
1.251,2.719,0.0
1.166,1.452,0.0
0.492,2.361,0.0
1.493,1.867,0.0
0.876,-0.704,0.0
0.537,2.711,0.0
1.164,1.251,0.0
0.214,2.029,0.0
0.063,2.034,0.0
0.779,1.732,0.0
-0.463,4.176,0.0
0.189,2.635,0.0
1.829,3.102,0.0
1.193,0.432,0.0
0.328,1.754,0.0
0.715,2.822,0.0
1.77,2.832,0.0
0.605,2.859,0.0
2.509,1.573,0.0
2.787,1.767,0.0
2.475,1.689,0.0
-0.385,3.59,0.0
1.23,2.999,0.0
0.06,1.958,0.0
1.85,2.116,0.0
2.688,0.641,0.0
0.325,1.13,0.0
0.818,1.443,0.0
2.575,2.248,0.0
2.035,1.637,0.0
2.132,0.894,0.0
1.182,1.526,0.0
0.74,2.52,0.0
0.485,0.943,0.0
0.189,1.956,0.0
0.831,0.746,0.0
0.661,0.589,0.0
-0.889,0.268,0.0
0.175,3.488,0.0
1.951,1.288,0.0
0.935,2.842,0.0
1.869,3.34,0.0
2.189,2.353,0.0
0.981,2.651,0.0
1.599,2.486,0.0
0.883,1.08,0.0
1.764,0.754,0.0
0.316,1.363,0.0
-0.217,-0.087,0.0
2.271,1.273,0.0
1.123,1.802,0.0
0.019,1.931,0.0
-0.475,0.572,0.0
0.154,1.786,0.0
1.59,2.616,0.0
1.628,1.658,0.0
0.566,0.828,0.0
1.123,2.108,0.0
0.559,2.515,0.0
1.372,1.386,0.0
1.785,1.148,0.0
0.198,2.666,0.0
0.239,1.588,0.0
1.631,2.717,0.0
1.629,2.896,0.0
1.814,2.001,0.0
2.131,0.299,0.0
2.332,2.92,0.0
-1.038,1.407,0.0
0.557,1.442,0.0
1.006,0.207,0.0
0.057,1.672,0.0
0.958,1.833,0.0
-1.828,2.775,0.0
1.87,1.402,0.0
1.809,2.241,0.0
3.569,3.16,0.0
1.418,1.509,0.0
-0.417,1.751,0.0
1.155,2.039,0.0
1.256,1.921,0.0
2.051,0.738,0.0
1.007,2.044,0.0
0.913,2.442,0.0
1.093,0.413,0.0
0.767,2.646,0.0
0.097,2.379,0.0
0.831,1.253,0.0
-0.533,0.723,0.0
0.794,1.11,0.0
2.111,2.939,0.0
1.993,2.21,0.0
0.003,2.051,0.0
-1.586,2.386,0.0
2.023,1.598,0.0
0.834,0.706,0.0
1.618,3.463,0.0
1.184,1.71,0.0
0.799,4.497,0.0
0.045,2.438,0.0
1.48,3.495,0.0
0.964,-0.524,0.0
0.448,1.853,0.0
1.45,2.157,0.0
0.553,0.279,0.0
0.675,1.613,0.0
2.027,3.607,0.0
1.651,1.375,0.0
2.56,1.775,0.0
1.365,2.485,0.0
0.221,2.308,0.0
0.425,2.753,0.0
-0.074,1.869,0.0
1.167,0.67,0.0
1.707,2.556,0.0
1.329,2.379,0.0
-0.28,2.326,0.0
0.865,0.69,0.0
0.396,2.785,0.0
-0.478,2.296,0.0
-0.168,2.817,0.0
0.607,-0.157,0.0
-0.175,3.302,0.0
1.56,1.73,0.0
-0.199,1.042,0.0
0.884,0.573,0.0
1.729,2.047,0.0
1.948,2.468,0.0
1.271,1.218,0.0
2.39,0.017,0.0
0.937,1.65,0.0
-0.727,2.072,0.0
-1.062,4.039,0.0
0.091,1.389,0.0
0.024,2.906,0.0
0.678,1.889,0.0
1.455,2.678,0.0
1.115,0.851,0.0
1.229,1.328,0.0
2.761,3.281,0.0
1.236,0.38,0.0
0.082,1.074,0.0
2.679,2.549,0.0
0.123,2.111,0.0
1.276,2.393,0.0
1.59,1.726,0.0
0.579,1.51,0.0
0.013,2.61,0.0
0.709,1.935,0.0
2.544,2.253,0.0
-0.734,2.214,0.0
1.244,0.995,0.0
-0.249,2.989,0.0
0.52,5.002,1.0
0.26,0.251,0.0
0.465,1.176,0.0
1.058,1.792,0.0
0.36,2.572,0.0
0.373,3.033,0.0
0.081,2.255,0.0
-0.478,0.112,0.0
0.088,-0.001,0.0
0.62,0.455,0.0
-0.029,3.035,0.0
1.891,1.865,0.0
0.055,1.894,0.0
1.959,1.98,0.0
1.567,0.559,0.0
0.11,1.905,0.0
0.92,1.056,0.0
0.444,4.03,0.0
2.468,0.893,0.0
1.865,2.835,0.0
0.444,2.601,0.0
2.753,2.467,0.0
-0.431,2.952,0.0
1.879,2.26,0.0
1.924,1.605,0.0
-0.376,3.111,0.0
-1.466,2.047,0.0
0.318,1.841,0.0
1.795,1.069,0.0
0.809,2.876,0.0
0.674,2.241,0.0
1.333,2.435,0.0
-0.194,3.028,0.0
0.459,1.545,0.0
1.025,2.336,0.0
-1.393,2.335,0.0
0.329,2.501,0.0
2.78,3.113,0.0
0.13,3.638,0.0
1.432,2.183,0.0
3.304,3.535,0.0
0.952,1.538,0.0
0.56,0.987,0.0
1.381,2.167,0.0
-0.776,3.436,0.0
-0.607,2.293,0.0
1.123,2.073,0.0
1.0,4.366,0.0
2.618,3.678,0.0
1.354,1.627,0.0
-0.385,1.78,0.0
2.126,2.115,0.0
0.635,2.636,0.0
2.424,0.961,0.0
2.907,0.162,0.0
1.405,1.261,0.0
2.068,1.404,0.0
0.485,1.476,0.0
0.779,1.617,0.0
-0.851,3.272,0.0
-1.241,2.261,0.0
1.348,1.796,0.0
1.757,1.164,0.0
1.309,2.764,0.0
0.103,1.869,0.0
1.487,1.741,0.0
2.773,0.043,0.0
-0.866,1.722,0.0
1.747,0.578,0.0
2.729,0.6,0.0
2.167,1.677,0.0
2.19,-0.271,0.0
0.269,0.492,0.0
1.7,-0.596,0.0
1.325,3.761,0.0
1.352,1.5,0.0
1.723,1.807,0.0
0.57,0.501,0.0
1.37,2.73,0.0
1.32,1.373,0.0
-0.363,2.053,0.0
1.736,1.488,0.0
0.78,3.603,0.0
0.55,2.996,0.0
0.645,2.938,0.0
-1.565,1.747,0.0
0.051,2.869,0.0
0.714,0.875,0.0
2.389,2.895,0.0
0.47,2.561,0.0
1.878,2.365,0.0
1.581,3.068,0.0
1.768,2.745,0.0
-0.726,2.045,0.0
0.189,2.45,0.0
1.604,2.956,0.0
-0.849,1.05,0.0
0.494,1.904,0.0
0.498,3.176,0.0
0.249,2.404,0.0
2.288,3.073,0.0
0.394,2.718,0.0
0.797,2.703,0.0
1.253,1.006,0.0
2.232,1.303,0.0
1.931,1.815,0.0
2.501,0.031,0.0
0.588,1.893,0.0
1.481,2.865,0.0
2.067,2.397,0.0
2.757,1.456,0.0
-0.003,2.277,0.0
1.883,1.601,0.0
0.507,3.183,0.0
-0.003,2.516,0.0
1.353,3.336,0.0
2.197,2.012,0.0
1.292,1.899,0.0
0.06,3.121,0.0
1.273,1.88,0.0
0.265,1.872,0.0
0.308,1.221,0.0
1.252,1.575,0.0
2.208,2.146,0.0
-0.696,3.322,0.0
1.061,2.422,0.0
1.2,2.061,0.0
1.318,1.319,0.0
-0.825,3.153,0.0
1.633,3.215,0.0
2.285,2.565,0.0
2.561,1.072,0.0
2.811,1.955,0.0
0.569,0.231,0.0
0.21,1.799,0.0
0.08,1.67,0.0
0.873,1.629,0.0
0.346,1.404,0.0
-0.492,2.264,0.0
1.113,1.142,0.0
1.909,2.165,0.0
1.015,0.869,0.0
2.345,1.102,0.0
1.377,1.448,0.0
0.969,3.174,0.0
1.008,1.161,0.0
0.11,1.729,0.0
1.952,2.041,0.0
0.84,1.687,0.0
1.769,1.567,0.0
1.417,1.826,0.0
0.614,0.65,0.0
2.274,2.398,0.0
1.498,1.233,0.0
0.195,1.616,0.0
0.678,1.955,0.0
2.764,1.702,0.0
3.192,1.963,0.0
0.59,1.999,0.0
1.241,2.299,0.0
0.057,1.485,0.0
0.148,1.396,0.0
1.339,1.14,0.0
0.347,2.411,0.0
0.344,1.692,0.0
1.114,2.397,0.0
2.122,1.471,0.0
1.459,2.675,0.0
0.496,3.121,0.0
0.676,2.401,0.0
-0.491,2.139,0.0
0.368,0.015,0.0
1.839,3.432,0.0
0.769,1.628,0.0
2.597,1.436,0.0
2.315,2.434,0.0
1.126,2.269,0.0
0.1,0.742,0.0
0.645,2.358,0.0
1.926,4.157,0.0
0.187,2.116,0.0
1.691,1.489,0.0
0.997,-0.286,0.0
1.245,1.676,0.0
1.466,1.33,0.0
1.945,1.843,0.0
0.182,1.479,0.0
2.173,0.712,0.0
0.157,2.047,0.0
0.806,2.872,0.0
2.191,1.677,0.0
0.864,2.32,0.0
2.07,1.005,0.0
1.78,1.691,0.0
1.067,2.479,0.0
2.928,2.608,0.0
-1.858,1.372,0.0
-0.794,1.827,0.0
2.2,0.457,0.0
-0.674,3.574,0.0
2.301,2.989,0.0
1.431,2.115,0.0
-0.302,3.949,0.0
1.643,3.64,0.0
1.727,2.726,0.0
1.957,1.344,0.0
0.142,2.721,0.0
0.022,3.004,0.0
0.504,1.961,0.0
1.029,3.692,0.0
-0.488,2.338,0.0
1.063,1.78,0.0
1.934,0.78,0.0
0.842,1.515,0.0
1.334,2.511,0.0
1.98,1.068,0.0
1.076,0.643,0.0
1.514,0.177,0.0
1.736,0.796,0.0
1.117,1.295,0.0
1.466,0.29,0.0
1.063,1.311,0.0
2.76,3.527,0.0
1.258,2.052,0.0
-0.233,2.664,0.0
1.521,2.607,0.0
1.367,2.317,0.0
1.846,3.639,0.0
1.409,3.438,0.0
1.929,1.339,0.0
-0.331,5.183,1.0
1.412,1.535,0.0
-0.448,3.04,0.0
-0.695,0.521,0.0
0.512,0.896,0.0
0.023,3.371,0.0
0.756,1.482,0.0
2.283,3.027,0.0
1.537,2.1,0.0
-0.165,-0.467,0.0
1.043,2.69,0.0
0.609,2.704,0.0
1.619,0.974,0.0
1.974,1.15,0.0
-0.044,3.618,0.0
-0.037,1.96,0.0
1.167,2.051,0.0
1.128,1.415,0.0
-0.54,-0.008,0.0
-0.901,3.414,0.0
-0.004,2.712,0.0
0.934,2.103,0.0
1.196,1.96,0.0
0.672,0.145,0.0
0.485,1.548,0.0
1.406,1.434,0.0
0.454,0.601,0.0
2.167,2.172,0.0
3.115,1.512,0.0
2.16,2.834,0.0
0.963,0.073,0.0
1.348,2.298,0.0
0.502,1.435,0.0
3.107,1.813,0.0
3.402,1.645,0.0
1.562,1.728,0.0
1.032,3.664,0.0
0.728,1.705,0.0
0.207,3.268,0.0
1.814,1.465,0.0
2.197,1.972,0.0
-0.328,2.243,0.0
2.019,1.966,0.0
0.015,2.622,0.0
2.534,1.299,0.0
2.09,0.954,0.0
0.508,2.59,0.0
0.193,1.674,0.0
1.919,2.324,0.0
1.005,1.464,0.0
0.646,2.615,0.0
-0.039,1.594,0.0
1.831,3.75,0.0
0.723,-0.135,0.0
1.46,1.515,0.0
-0.808,1.49,0.0
1.66,2.635,0.0
1.321,1.254,0.0
-0.89,2.593,0.0
-0.211,0.965,0.0
2.97,0.764,0.0
1.618,2.781,0.0
1.05,3.265,0.0
1.344,1.972,0.0
2.246,2.579,0.0
2.309,1.288,0.0
-0.023,2.277,0.0
0.958,2.991,0.0
1.626,1.53,0.0
-0.458,3.764,0.0
3.024,2.398,0.0
1.151,1.03,0.0
2.27,1.803,0.0
0.362,3.037,0.0
1.661,1.548,0.0
1.66,2.98,0.0
0.832,2.485,0.0
-0.778,3.003,0.0
2.526,2.498,0.0
0.291,1.272,0.0
1.185,3.897,0.0
1.297,1.827,0.0
0.958,2.6,0.0
0.865,3.156,0.0
0.493,3.794,0.0
0.704,2.011,0.0
1.026,2.914,0.0
1.965,1.928,0.0
1.994,3.528,0.0
0.675,3.438,0.0
2.125,3.03,0.0
2.397,3.374,0.0
0.836,2.249,0.0
1.125,1.141,0.0
2.032,1.422,0.0
1.852,2.829,0.0
1.195,4.211,0.0
0.561,2.055,0.0
0.503,1.427,0.0
-0.016,1.142,0.0
3.682,-0.462,0.0
0.675,2.359,0.0
-0.054,1.261,0.0
1.804,2.343,0.0
1.916,2.12,0.0
1.098,2.995,0.0
1.716,1.545,0.0
2.06,1.604,0.0
-0.871,0.424,0.0
-1.236,2.273,0.0
2.731,1.231,0.0
2.679,2.211,0.0
0.587,1.706,0.0
1.654,3.362,0.0
1.867,1.286,0.0
-0.288,3.092,0.0
0.56,1.777,0.0
0.038,2.683,0.0
2.065,2.6,0.0
1.743,1.227,0.0
-0.828,2.507,0.0
0.389,-0.092,0.0
1.193,2.424,0.0
-1.113,2.16,0.0
-1.395,0.887,0.0
0.208,0.475,0.0
2.018,2.146,0.0
1.54,2.616,0.0
-0.729,1.128,0.0
1.055,2.64,0.0
2.002,2.588,0.0
0.437,2.757,0.0
0.786,2.988,0.0
0.209,1.602,0.0
0.357,1.188,0.0
1.014,2.211,0.0
0.292,2.68,0.0
0.423,2.905,0.0
0.465,3.79,0.0
2.441,1.803,0.0
-0.394,0.252,0.0
0.258,0.401,0.0
1.346,2.975,0.0
0.197,3.194,0.0
1.843,2.668,0.0
2.398,2.576,0.0
1.743,2.735,0.0
2.423,1.995,0.0
0.467,2.241,0.0
-0.096,2.815,0.0
1.09,2.34,0.0
0.513,1.203,0.0
-0.844,1.331,0.0
0.951,4.294,0.0
1.803,2.083,0.0
-0.948,3.023,0.0
-1.076,1.892,0.0
0.151,2.403,0.0
1.301,0.42,0.0
0.761,2.865,0.0
-0.038,1.596,0.0
0.002,1.815,0.0
1.84,3.649,0.0
2.21,3.026,0.0
1.576,0.69,0.0
1.942,0.623,0.0
-0.358,2.199,0.0
0.568,2.937,0.0
2.219,1.586,0.0
0.835,2.201,0.0
0.955,2.448,0.0
1.449,3.988,0.0
0.407,0.515,0.0
1.203,3.152,0.0
1.492,2.17,0.0
-0.316,0.806,0.0
-0.511,1.88,0.0
0.135,0.873,0.0
1.382,2.173,0.0
1.109,2.516,0.0
1.017,1.764,0.0
1.969,2.219,0.0
1.038,2.332,0.0
0.562,1.646,0.0
0.456,1.615,0.0
2.075,1.876,0.0
0.608,1.503,0.0
3.033,1.776,0.0
1.685,2.039,0.0
0.474,2.435,0.0
0.465,0.822,0.0
-0.178,2.076,0.0
-0.148,2.312,0.0
-0.021,1.106,0.0
-0.284,1.88,0.0
-0.016,2.245,0.0
3.022,1.759,0.0
1.287,2.011,0.0
0.608,2.707,0.0
1.424,2.942,0.0
1.556,4.241,0.0
1.447,2.964,0.0
0.9,1.07,0.0
1.31,1.718,0.0
0.401,2.365,0.0
1.025,3.723,0.0
0.231,2.109,0.0
0.927,0.227,0.0
0.143,3.363,0.0
0.524,2.915,0.0
0.85,1.949,0.0
0.542,2.08,0.0
-0.06,2.584,0.0
0.063,1.026,0.0
0.082,0.329,0.0
0.262,0.832,0.0
0.438,2.09,0.0
-0.174,3.318,0.0
1.48,1.898,0.0
2.584,2.119,0.0
1.293,3.223,0.0
1.781,-0.441,0.0
1.582,1.018,0.0
3.496,1.479,0.0
1.464,2.94,0.0
0.667,4.074,0.0
1.785,2.669,0.0
2.046,0.572,0.0
-0.104,2.679,0.0
2.029,3.407,0.0
1.107,2.503,0.0
0.354,1.216,0.0
-0.803,1.181,0.0
1.594,-0.134,0.0
0.908,1.559,0.0
1.621,1.437,0.0
-1.341,1.957,0.0
-0.156,1.977,0.0
0.897,1.085,0.0
1.478,2.659,0.0
1.565,1.731,0.0
-0.116,3.228,0.0
1.574,2.966,0.0
0.105,2.711,0.0
1.172,1.091,0.0
1.977,1.69,0.0
1.763,3.693,0.0
0.562,1.844,0.0
1.095,0.724,0.0
-0.204,2.295,0.0
1.241,1.404,0.0
-1.026,2.485,0.0
1.214,2.812,0.0
1.324,1.378,0.0
2.071,0.336,0.0
1.511,3.091,0.0
3.159,2.726,0.0
-0.579,3.861,0.0
1.512,0.442,0.0
